5.4510422634131395,-1811.9655922258787,18.0
-1622.0432541667221,-660.1532516089941,2.0
1497.7586047754921,1221.3517164354337,6.0
-724.2992961852747,2181.5633316429457,35.0
-1289.4851280803387,873.0039754927548,3.0
1984.6329130991803,-1947.3800579877663,30.0
-1462.4260189876427,1400.27478505523,25.0
518.8922085256773,-1395.930855938268,38.0
-301.90085127672006,-1826.6226768096888,21.0
-1610.1398372741257,1416.8246964602558,25.0
-1171.4518549765432,-225.75556900463565,0.0
1840.1114960623215,-1133.0723387340836,42.0
940.2161792266248,-1796.2253385141412,13.0
-1523.3230313785818,-792.1298496831494,2.0
2176.140628510406,-2254.9090743831703,36.0
804.2076470133527,2372.703506266443,45.0
-2130.383989373432,1374.7805029804747,49.0
-759.030792490285,-1157.1525157926335,31.0
1999.5629817680806,2368.4768661707126,14.0
1895.730628743313,-1165.310085221314,42.0
288.5156142808481,-1183.4608600889042,38.0
1077.242563059522,-912.1578774659707,9.0
1598.8955685362498,-980.7702253963732,42.0
-346.3861601091813,372.8559630639418,12.0
983.0885547619587,-1045.6009652992343,9.0
1813.4450258840504,1166.124659140693,17.0
-2271.6018008739516,-1611.8817687770197,16.0
960.1532657266226,-1890.9284218424352,13.0
1029.4357678371377,946.0712626499742,10.0
1640.343463903597,689.1181054057856,43.0
-1441.6786550219358,-2300.269814878027,7.0
-453.4412404653611,558.386423651525,12.0
-2265.0409757341695,-1595.1920505678513,16.0
991.0982279580583,-1877.0834702866177,13.0
-876.272968055526,-2128.2000132756616,20.0
-275.79364131933863,-1781.5740141835367,21.0
1301.6317890795392,2239.781618249239,8.0
1990.0854858125253,2377.178339402075,14.0
-239.78670551010458,-1382.275878301716,47.0
1841.7755320371182,-1299.6625649663972,42.0
-1569.0421872200136,-674.1077422201263,2.0
788.0419098440145,-2268.374140537449,44.0
1686.9823781969535,-2384.8375889537288,34.0
500.2127669445572,-298.3237950905392,26.0
347.5432705879377,-30.09022278994509,40.0
1067.5120809264079,-2264.827955236588,44.0
1267.6321080584798,-2237.958522082665,44.0
44.46736688019682,1805.522336660294,46.0
1986.572718550159,2319.342492303401,14.0
-689.7710132291879,2193.50600360292,35.0
1893.4857982623012,-1215.3706539872771,42.0
-524.0730806428738,1474.5442709780918,1.0
-1013.9879872369083,-2449.9956885002794,20.0
1857.692771513337,778.2110280107704,43.0
-907.4861498074683,-1324.429609547415,31.0
-2341.19674882499,1052.471763642582,22.0
1908.0125819267128,-1324.0937085590886,42.0
22.4791214494247,-1939.130293617425,18.0
-1625.8780622304484,-827.381109572641,2.0
-363.53298686428843,1708.8307097665697,1.0
1522.6319780247616,1133.546399474602,6.0
-387.9066050835455,-1921.3759202947765,21.0
-2353.5580497783385,840.1211115319816,22.0
115.3610753354893,-904.7417414035754,41.0
0.8299490199534709,2117.722241782392,46.0
-983.1803766772867,808.1656239293038,3.0
368.64423030268034,-118.93316093001054,40.0
-415.7486690110916,305.5823864298724,12.0
-1342.2290132026365,1221.7481564642435,25.0
817.6804787738181,1430.6032550564817,15.0
1165.256767487059,1128.4249745228876,10.0
772.6026297005819,2302.329858418186,45.0
826.2127689628721,-1494.7946865669326,37.0
-84.69017992310582,44.507227403050535,19.0
2040.5627000110512,2328.3317651120647,14.0
-1839.7662495866346,-159.69126321807695,24.0
-2316.002750565566,356.75832673841046,5.0
100.24867739594481,-831.916589708515,41.0
1071.7836025641623,1600.596417712441,32.0
1704.8140357016814,661.2745115148864,43.0
1389.0908550095887,776.7540146945887,10.0
-1570.199120482853,-31.040923062878196,39.0
679.3995742610514,2425.1788562230827,45.0
-1776.627073858545,-196.3156066655162,24.0
802.2433075591503,-1737.802465118889,37.0
2075.205262148897,2378.9866640093724,14.0
1390.8378750131405,804.8019273179476,43.0
-66.2922475717055,-1893.2364362060575,21.0
361.3013793074054,-1177.6581488460156,38.0
1854.4205085298881,1147.7284188230803,17.0
-2224.9537451235756,-1558.1534314559253,16.0
-288.80774648825275,-1458.7456016202416,47.0
-1802.441644599336,-160.44989632507753,24.0
-2235.572649316417,-1472.916329058231,16.0
-377.91658764146564,1724.7322314737662,1.0
1129.24347394213,-1858.592770589335,33.0
-525.4634843035731,623.1043077643147,11.0
-493.3973617478837,556.3730408870142,11.0
-1740.6427286275775,-111.07376501302853,24.0
2231.9557431599155,1042.9901755153867,27.0
-2276.800265447608,844.7609259804042,22.0
-569.3847349149529,518.3268144563971,11.0
1003.8073139824281,-1004.1100389900139,9.0
290.4787808303952,-188.24475762135108,40.0
1693.1308648036002,-2488.872013152772,34.0
998.1343929043675,1376.930491927249,15.0
-2126.074764040083,1473.1202765190496,49.0
-2179.412778827978,854.558156856808,22.0
-374.4902176908482,413.9140865137995,12.0
1177.4701155687567,-1517.9229164386468,33.0
-2356.0515344380474,270.1524613752781,5.0
-1393.9039776143593,1482.4779878162512,4.0
-124.43309788819634,126.77561086789251,19.0
2286.5434656672523,961.7401526515946,27.0
1325.5645270345874,2223.2947173192388,8.0
-1608.055613033967,19.847553856570425,39.0
15.330160999892595,2041.7460641964199,46.0
-261.6891809684187,-1537.2553351468107,47.0
-189.46930147178074,-1266.2693497147382,47.0
-857.178572752762,-1309.923638058097,31.0
883.5477612037537,-1617.568823164192,37.0
-1609.7484996434357,-802.889539230511,2.0
-1464.9847369834004,1326.1710679191083,25.0
-2386.3694017137327,264.6151199957109,5.0
738.5020153804754,2376.5034492351997,45.0
-295.5257225366494,449.0265388177971,12.0
-348.04989399707335,442.7853920100064,12.0
-515.3601751624617,2246.705980032041,35.0
880.5622920310013,1409.9470104225054,15.0
-530.4775624079953,576.0393844957453,12.0
-350.98625645321107,-1440.5274664708722,47.0
700.5205253987876,2410.1548895764204,45.0
1717.7786739989774,-1526.0527281624786,23.0
-608.9941398929195,435.2008994168067,11.0
940.4496727522882,-2236.304972681475,44.0
-437.34478254614396,1629.3840814618038,1.0
1490.305053576611,1478.7864279547439,48.0
-750.7364505158221,2177.217780435388,35.0
1161.3060506735635,-1507.5176046266745,33.0
1416.2439309535037,1432.2227477156193,48.0
200.96996977619554,-920.0705853599765,29.0
-3.016238047640609,-1054.2384259040332,41.0
340.65043862026704,-150.06218124520475,40.0
1853.7721600098876,756.3677613365554,43.0
-1729.9385889527844,168.09381435083787,39.0
-1276.381678916437,1644.2653141139322,4.0
1945.2155301415587,-1019.5894764892051,42.0
1777.8642083229302,-1205.7380900234643,42.0
-2249.9216306969633,-1484.083804399134,16.0
1013.9743467475366,1681.7340702484234,32.0
-1522.748321992292,-59.8411299646702,39.0
-49.061290040514294,49.045370058593505,19.0
1169.0672332123538,-1571.6991718148065,33.0
-1413.3895235551613,-53.15709656328899,0.0
-375.5310645898863,414.8349123002518,12.0
-1646.1520471242718,41.78654523023171,39.0
2278.2848421695367,973.6464384914257,27.0
1770.8436500188307,-1131.166150514033,42.0
1809.3821787008487,-1167.2518140594107,42.0
-1342.3526653455742,1478.804514193865,4.0
506.4020912823913,-321.3171986357463,26.0
-0.33729097936578856,-14.844285725485236,19.0
534.6395830548179,-285.2579076268388,26.0
1039.5236547606887,-1753.430658683912,37.0
1041.5895735762012,-1931.1009102173896,13.0
-866.7399136624331,-1353.0802009971737,31.0
1556.4180304016559,1054.4711437378442,6.0
-27.785823838682298,12.003044643877097,19.0
-1317.1992593403706,1503.949296931065,4.0
1833.5250135588926,-1140.2282476519981,42.0
185.5565981927954,-922.7942201181612,41.0
1179.4313694049354,-1552.3516931524066,33.0
-1673.1696380950775,84.80514329735317,39.0
69.19767966054155,-1764.5667956206098,18.0
1324.4924230002375,-1419.4837728661928,33.0
-293.41327537983005,-1984.6473623009717,21.0
824.6848689711146,-1564.1017940838547,37.0
1140.5205030413313,-1641.848121958491,33.0
962.5073805799808,-975.5247414911311,9.0
2335.4727017892405,962.7222249648911,27.0
2122.3608444005804,-2263.3380810007266,36.0
1329.5352643532706,1350.3411720225438,6.0
-1309.7754864885824,-1532.8312834827123,28.0
63.83758793434558,-1824.6653290988015,18.0
1461.537045773255,1471.9672684827574,48.0
665.2352388426061,1360.7148514254727,15.0
-32.03612890174785,-1759.4847844585347,18.0
1515.532451304948,1335.2698743566216,6.0
2013.686854817939,-1967.7158839550473,30.0
-1671.5740205836405,27.21348594186864,39.0
-469.81628932079116,-1906.8166249325154,21.0
1718.0184514331597,606.5699185125972,43.0
347.5412275066213,-155.11936528431556,40.0
361.1050446676694,-1379.6143445293912,38.0
-1674.4712303257543,87.70002745069554,39.0
-1341.9172670078876,1518.1716076973344,4.0
-249.61206524071258,1505.6479510375596,1.0
1961.2094762311735,-1988.4078384757265,30.0
1828.3176445955119,1184.7053520362422,17.0
1450.7760421622615,1165.7939983839506,6.0
1714.7978687476618,684.0404228321041,43.0
1634.88211718105,-1801.1528135803494,23.0
2354.9896463667455,1030.5039668359843,27.0
-1580.7344124385036,-723.6734049334889,2.0
838.5057091022135,1381.9089417204896,15.0
-2324.327760941776,-1529.909495156019,16.0
790.6612875911868,-1716.6975605300481,37.0
1592.6529838202455,-2532.950605021977,34.0
872.4564579855935,1412.3847970123097,15.0
-1290.597696999435,178.8380648462048,0.0
-861.0762851258091,-1306.0547994492206,31.0
-1469.3737113041325,1351.486305012259,25.0
-1816.6619346121515,-145.8498046959132,24.0
480.6204391145418,-253.9660368647195,26.0
-330.1966973354749,1546.8644398496133,1.0
2073.1264659536,-2214.720351080548,36.0
1529.465439442323,1210.1498693883768,6.0
-1596.4679005800308,-875.4470924015968,2.0
1737.6931714538723,-2382.332808991593,34.0
-1751.015681105721,-173.3167570696478,24.0
795.6644746221027,-1630.816902380272,37.0
-1537.7749896135733,1415.162444915052,25.0
522.645328471118,-287.45762542350485,26.0
-242.53099874704992,-1386.4020237054067,47.0
1809.1961430994763,691.8077032183658,43.0
-59.42786131748611,2193.2310938479336,46.0
2010.454218098273,2256.8704291212803,14.0
1781.8418357765522,673.3910211059506,43.0
788.0858707219933,1427.180418994728,15.0
